key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,key_resp_22.keys,key_resp_22.rt,Colour1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,2,1.485,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-93,-65,1,0,0,response5disk,2,144,-2,-5,1,0,0,rectangle,-41,65,1,0,0,0,0,1,1.618,-11,-5,1,0,0,0,143,143,36,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,1,1.018,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-115,48,1,0,0,response7disk,5,145,-26,-3,1,0,0,rectangle,-26,-3,1,0,0,0,3,0,0.001,-26,-3,1,0,0,0,144,144,19,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,1.518,,,,,,,,,,,,,,,,,,,,,,,,,,,2,93,34,1,0,0,response1disk,9,146,41,3,1,0,0,rectangle,41,3,1,0,0,0,3,0,0.001,41,3,1,0,0,0,145,145,39,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,1.968,,,,,,,,,,,,,,,,,,,,,,,,,,,7,106,50,1,0,0,response1disk,2,147,30,5,1,0,0,rectangle,30,5,1,0,0,0,7,0,0.002,30,5,1,0,0,0,146,146,138,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,0.669,,,,,,,,,,,,,,,,,,,,,,,,,,,9,66,38,1,0,0,response1disk,3,148,8,2,1,0,0,rectangle,8,2,1,0,0,0,7,0,0.001,8,2,1,0,0,0,147,147,141,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,0.818,,,,,,,,,,,,,,,,,,,,,,,,,,,6,81,37,1,0,0,response1disk,1,149,15,3,1,0,0,rectangle,15,3,1,0,0,0,6,0,0.002,15,3,1,0,0,0,148,148,46,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,0.634,,,,,,,,,,,,,,,,,,,,,,,,,,,1,105,-52,1,0,0,response3disk,2,150,10,-6,1,0,0,rectangle,10,-6,1,0,0,0,5,0,0.002,10,-6,1,0,0,0,149,149,2,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,0.734,,,,,,,,,,,,,,,,,,,,,,,,,,,2,114,40,1,0,0,response1disk,7,151,20,-7,1,0,0,rectangle,20,-7,1,0,0,0,3,0,0.003,20,-7,1,0,0,0,150,150,107,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,0.632,,,,,,,,,,,,,,,,,,,,,,,,,,,9,82,50,1,0,0,response1disk,3,152,3,9,1,0,0,rectangle,3,9,1,0,0,0,5,0,0.001,3,9,1,0,0,0,151,151,119,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,0.602,,,,,,,,,,,,,,,,,,,,,,,,,,,6,93,43,1,0,0,response1disk,3,153,40,3,1,0,0,rectangle,40,3,1,0,0,0,5,0,0.002,40,3,1,0,0,0,152,152,21,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,2.486,,,,,,,,,,,,,,,,,,,,,,,,,,,9,-52,-111,1,0,0,response5disk,8,154,-5,1,1,0,0,rectangle,-5,1,1,0,0,0,5,0,0.002,-5,1,1,0,0,0,153,153,6,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,5,91,31,1,0,0,response1disk,1,155,-6,-10,1,0,0,rectangle,-6,-10,1,0,0,0,1,0,0.001,-6,-10,1,0,0,0,154,154,131,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,0.752,,,,,,,,,,,,,,,,,,,,,,,,,,,5,90,51,1,0,0,response1disk,8,156,15,6,1,0,0,rectangle,15,6,1,0,0,0,6,0,0.002,15,6,1,0,0,0,155,155,16,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,0,0.768,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-61,77,1,0,0,response7disk,4,157,-31,14,1,0,0,rectangle,-31,14,1,0,0,0,7,0,0.001,-31,14,1,0,0,0,156,156,84,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.818,,,,,,,,,,,,,,,,,,,,,,,,,,,8,59,93,1,0,0,response1disk,4,158,10,14,1,0,0,rectangle,10,14,1,0,0,0,6,0,0.001,10,14,1,0,0,0,157,157,88,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,4,44,72,1,0,0,response1disk,8,159,16,0,1,0,0,rectangle,16,0,1,0,0,0,6,0,0.001,16,0,1,0,0,0,158,158,35,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.701,,,,,,,,,,,,,,,,,,,,,,,,,,,7,53,98,1,0,0,response1disk,1,160,27,15,1,0,0,rectangle,27,15,1,0,0,0,7,0,0.001,27,15,1,0,0,0,159,159,132,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.451,,,,,,,,,,,,,,,,,,,,,,,,,,,2,60,86,1,0,0,response1disk,4,161,33,-14,1,0,0,rectangle,33,-14,1,0,0,0,4,0,0.001,33,-14,1,0,0,0,160,160,145,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.466,,,,,,,,,,,,,,,,,,,,,,,,,,,4,68,93,1,0,0,response1disk,7,162,34,0,1,0,0,rectangle,34,0,1,0,0,0,6,0,0.001,34,0,1,0,0,0,161,161,87,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.616,,,,,,,,,,,,,,,,,,,,,,,,,,,2,45,86,1,0,0,response1disk,5,163,-6,3,1,0,0,rectangle,-6,3,1,0,0,0,5,0,0.002,-6,3,1,0,0,0,0,0,80,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,1,1.268,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-95,63,1,0,0,response7disk,3,164,-14,0,1,0,0,rectangle,-14,0,1,0,0,0,6,0,0.002,-14,0,1,0,0,0,1,1,4,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.618,,,,,,,,,,,,,,,,,,,,,,,,,,,6,58,71,1,0,0,response1disk,2,165,21,3,1,0,0,rectangle,21,3,1,0,0,0,6,0,0.002,21,3,1,0,0,0,2,2,130,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.618,,,,,,,,,,,,,,,,,,,,,,,,,,,5,42,69,1,0,0,response1disk,9,166,14,3,1,0,0,rectangle,14,3,1,0,0,0,7,0,0.001,14,3,1,0,0,0,3,3,61,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,0.883,,,,,,,,,,,,,,,,,,,,,,,,,,,7,34,59,1,0,0,response1disk,1,167,14,-5,1,0,0,rectangle,14,-5,1,0,0,0,7,0,0.001,14,-5,1,0,0,0,4,4,53,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,7,0.867,,,,,,,,,,,,,,,,,,,,,,,,,,,3,43,81,1,0,0,response1disk,5,168,14,8,1,0,0,rectangle,14,8,1,0,0,0,2,0,0.002,14,8,1,0,0,0,5,5,101,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.101,,,,,,,,,,,,,,,,,,,,,,,,,,,3,40,64,1,0,0,response1disk,1,169,5,0,1,0,0,rectangle,5,0,1,0,0,0,7,0,0.007,5,0,1,0,0,0,6,6,96,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,2.102,,,,,,,,,,,,,,,,,,,,,,,,,,,8,68,-123,1,0,0,response3disk,9,170,-11,5,1,0,0,rectangle,-11,5,1,0,0,0,4,0,0.001,-11,5,1,0,0,0,7,7,42,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,1.151,,,,,,,,,,,,,,,,,,,,,,,,,,,5,111,39,1,0,0,response1disk,6,171,5,4,1,0,0,rectangle,5,4,1,0,0,0,6,0,0.001,5,4,1,0,0,0,8,8,12,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,0,0.802,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-42,75,1,0,0,response7disk,5,172,-16,12,1,0,0,rectangle,-16,12,1,0,0,0,4,0,0.003,-16,12,1,0,0,0,9,9,94,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,1.601,,,,,,,,,,,,,,,,,,,,,,,,,,,4,76,-102,1,0,0,response3disk,6,173,7,-10,1,0,0,rectangle,7,-10,1,0,0,0,0,0,0.002,7,-10,1,0,0,0,10,10,120,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,5,1.018,,,,,,,,,,,,,,,,,,,,,,,,,,,6,84,-60,1,0,0,response3disk,5,174,-10,7,1,0,0,rectangle,-10,7,1,0,0,0,5,0,0.003,-10,7,1,0,0,0,11,11,126,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,3,1.419,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-50,-82,1,0,0,response5disk,5,175,-18,6,1,0,0,rectangle,-18,6,1,0,0,0,0,0,0.002,-18,6,1,0,0,0,12,12,49,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,5,0.868,,,,,,,,,,,,,,,,,,,,,,,,,,,7,115,-42,1,0,0,response3disk,2,176,23,12,1,0,0,rectangle,23,12,1,0,0,0,0,0,0.003,23,12,1,0,0,0,13,13,32,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,1.451,,,,,,,,,,,,,,,,,,,,,,,,,,,7,91,35,1,0,0,response1disk,9,177,-14,1,1,0,0,rectangle,-14,1,1,0,0,0,4,0,0.002,-14,1,1,0,0,0,14,14,155,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,1.184,,,,,,,,,,,,,,,,,,,,,,,,,,,5,89,31,1,0,0,response1disk,2,178,7,-4,1,0,0,rectangle,7,-4,1,0,0,0,0,0,0.002,7,-4,1,0,0,0,15,15,129,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,1,1.067,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-78,37,1,0,0,response7disk,6,179,-31,4,1,0,0,rectangle,-31,4,1,0,0,0,4,0,0.001,-31,4,1,0,0,0,16,16,29,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,4,79,43,1,0,0,response1disk,8,180,3,15,1,0,0,rectangle,3,15,1,0,0,0,4,0,0,3,15,1,0,0,0,17,17,124,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,6,0.601,,,,,,,,,,,,,,,,,,,,,,,,,,,8,95,44,1,0,0,response1disk,5,181,6,12,1,0,0,rectangle,6,12,1,0,0,0,7,0,0.002,6,12,1,0,0,0,18,18,98,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,6,1.352,,,,,,,,,,,,,,,,,,,,,,,,,,,7,82,52,1,0,0,response1disk,3,182,9,5,1,0,0,rectangle,9,5,1,0,0,0,6,0,0.002,9,5,1,0,0,0,19,19,73,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2f8728399baf000a40578e,5ff3d9aa509c7e23abe71e0e,2021-01-04_21h15.12.270,Colour_Similarity_Experiment_v2,2020.1.2,Win32,60,5ff3d7c2197628a3dea6b49f,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,1.351,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-80,-115,1,0,0,response5disk,8,183,8,6,1,0,0,rectangle,102,-51,1,0,0,5,5,1,1.284,-11,-11,1,0,0,0,20,20,97,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,
